NAMESPACE,TAG,SKIP,TIMESTAMP,PASS,WORKFLOW iD,# of jobs,status,#event/job,#files,success fraction,total # of events,volume (GB),comments,DUNESW,NFILES,SIZE_GB,BATCH,FCL,CONFIG,CAMPAIGN,DATASET
usertests,TEST_hd_atmos_v6,745,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,750,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,755,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,760,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,765,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,770,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,775,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,780,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,785,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,790,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,795,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,800,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,805,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,810,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,815,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,820,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,825,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,830,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,835,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,840,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,845,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,850,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,855,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,860,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,865,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,870,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,875,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,880,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,885,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,890,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,895,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,900,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,905,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,910,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,915,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,920,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,925,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,930,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,935,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,940,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,945,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,950,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,955,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,960,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,965,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,970,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
usertests,TEST_hd_atmos_v6,975,,pass1,,,,,,0.0,0,0.0,?,v10_20_03d01,980,1213.689,5,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.fcl,standard_cafmaker_atmos_dune10kt_1x2x6_geov5.yaml,fdhd_he_2026a_caf,usertests:fardet-hd-reco-ritm2749296_15370-fnal-w15370s1p1
